week,name,position,team,opp,bye_week,passing_yds,passing_tds,passing_int,rushing_att,rushing_yds,rushing_tds,receiving_tgt,receiving_rec,receiving_yds,receiving_tds,return_tds,twopt,fumbles,points,o_rank,projected,pct_rostered
10,W. Robinson,WR,NYG,"stadium."">",13,0,0,0,1.0,5.4,0.1,4.2,2.8,31.9,0.2,0,0,0,3.79,239,312,5%
10,D. Chark Jr.,WR,Car,@Chi,7,0,0,0,0,0,0,4.7,2.6,37.8,0.2,0,0,0,3.79,153,313,21%
10,A. Pierce,WR,Ind,"stadium."">",11,0,0,0,0.1,0.3,0,4.5,2.5,34.7,0.3,0,0,0,3.78,193,314,8%
10,M. Mayer,TE,LV,"stadium."">",13,0,0,0,0,0,0,4.2,2.9,32.1,0.3,0,0,0,3.75,219,316,18%
10,C. Claypool,WR,Chi,Car,13,0,0,0,0.6,3.0,0.1,3.9,2.4,31.1,0.2,0,0,0,3.69,259,321,4%
10,C. Brown,RB,Cin,Hou,7,0,0,0,5.4,24.8,0.2,1.3,1.1,8.6,0.1,0,0,0.1,3.66,207,324,5%
10,J. Hyatt,WR,NYG,"stadium."">",13,0,0,0,0.1,0.6,0,5,2.9,34.6,0.2,0,0,0,3.65,161,327,17%
10,D. Kincaid,TE,Buf,Den,13,0,0,0,0,0,0,3.9,2.8,29.6,0.3,0,0,0,3.65,120,328,72%
10,M. Mims Jr.,WR,Den,@Buf,9,0,0,0,0.1,0.7,0,5.1,2.8,33.4,0.2,0,0,0,3.64,133,330,22%
10,M. Jones Jr.,WR,Det,@LAC,9,0,0,0,0,0,0,4.8,2.9,33.4,0.2,0,0,0,3.62,343,333,2%
10,C. Kmet,TE,Chi,Car,13,0,0,0,0,0,0,4.7,3.2,33.5,0.2,0,0,0,3.59,137,335,76%
10,G. Everett,TE,LAC,Det,5,0,0,0,0,0,0,4.3,2.9,30.2,0.3,0,0,0,3.54,148,341,50%
10,J. Mingo,WR,Car,@Chi,7,0,0,0,0.2,0.9,0,5.5,3,36.1,0.2,0,0,0,3.47,181,349,13%
10,D. Slayton,WR,NYG,"stadium."">",13,0,0,0,0.1,0.7,0,4.2,2.2,32.4,0.2,0,0,0,3.46,194,351,4%
10,P. Campbell,WR,NYG,"stadium."">",13,0,0,0,0.5,3,0,4.9,3.1,34.1,0.2,0,0,0,3.45,238,352,4%
10,L. Fournette,RB,TB,Ten,5,0,0,0,5.7,23.7,0.2,1.2,0.9,6.8,0.1,0,0.1,0.1,3.44,177,356,9%
10,J. Downs,WR,Ind,"stadium."">",11,0,0,0,0.3,0.4,0,4.7,2.8,33.0,0.2,0,0,0,3.41,277,358,2%
10,S. LaPorta,TE,Det,@LAC,9,0,0,0,0,0,0,4.5,3.0,32.3,0.2,0,0,0,3.40,123,360,61%
10,T. Thornton,WR,NE,"stadium."">",11,0,0,0,0.1,0.6,0,4.3,2.5,33.3,0.2,0,0,0,3.33,250,375,1%
10,J. Warren,RB,Pit,GB,6,0,0,0,5.1,22.4,0.1,1.9,1.6,11.6,0.1,0,0,0.0,3.26,128,380,37%
10,G. Edwards,RB,Bal,Cle,13,0,0,0,6.2,28.9,0.2,0.7,0.6,3.9,0,0,0,0,3.25,182,383,14%
10,D. Schultz,TE,Hou,@Cin,7,0,0,0,0,0,0,4.8,2.9,30.0,0.2,0,0,0,3.24,141,384,71%
10,R. Blackshear,RB,Car,@Chi,7,0,0,0,2.6,10.5,0.1,0.7,0.5,4.1,0,0,0,0,3.21,2449,392,0%
10,A. Robinson II,WR,Pit,GB,6,0,0,0,0,0,0,4.1,2.8,30.2,0.2,0,0,0,3.19,200,393,4%
10,J. Metchie III,WR,Hou,@Cin,7,0,0,0,0,0,0,4.5,2.6,30.9,0.2,0,0,0,3.19,247,394,5%
10,H. Renfrow,WR,LV,"stadium."">",13,0,0,0,0.2,1.0,0,4.1,2.9,30.2,0.2,0,0,0,3.18,195,397,8%
10,K. Hunt,RB,Cle,@Bal,5,0,0,0,5.4,22.2,0.2,1.4,1.1,8.5,0.1,0,0,0.1,3.18,257,398,15%
10,D. Knox,TE,Buf,Den,13,0,0,0,0,0,0,3.2,2.4,26.5,0.2,0,0,0,3.18,191,404,25%
10,N. Collins,WR,Hou,@Cin,7,0,0,0,0,0,0,5.1,2.7,33.8,0.2,0,0,0,3.16,109,407,42%
10,J. Kelley,RB,LAC,Det,5,0,0,0,4.7,19.9,0.2,0.8,0.6,4.5,0,0,0,0,3.15,212,409,3%
10,H. Hurst,TE,Car,@Chi,7,0,0,0,0,0,0,4.4,2.9,29.7,0.2,0,0,0,3.13,183,412,11%
10,G. Dulcich,TE,Den,@Buf,9,0,0,0,0,0,0,4.9,3.0,31.2,0.2,0,0,0,3.13,152,414,57%
10,D. Parker,WR,NE,"stadium."">",11,0,0,0,0,0,0,3.9,2.3,31.9,0.2,0,0,0,3.12,196,415,3%
10,I. Smith Jr.,TE,Cin,Hou,7,0,0,0,0,0,0,3.5,2.5,25.0,0.2,0,0,0,3.08,171,420,15%
10,K. Bourne,WR,NE,"stadium."">",11,0,0,0,0.5,2.7,0,3.2,2.2,27.1,0.2,0,0,0,3.03,1881,431,1%
10,L. Murray,RB,Buf,Den,13,0,0,0,5.3,22.8,0.2,1.2,1.1,7.6,0,0,0,0,3.01,329,432,2%
10,R. Woods,WR,Hou,@Cin,7,0,0,0,0.4,2.4,0,4.7,2.9,30.2,0.2,0,0,0,3.00,266,433,4%
10,D. McBride,RB,Min,"stadium."">",13,0,0,0,5.5,24.0,0.2,0.6,0.5,3.4,0,0,0,0,2.99,2336,435,1%
10,D. Carter,WR,LV,"stadium."">",13,0,0,0,0.2,1.5,0,1.6,1.0,10.4,0.1,0.1,0,0,2.98,1894,436,0%
10,I. Hodgins,WR,NYG,"stadium."">",13,0,0,0,0.1,0.3,0,3.8,2.6,29.9,0.2,0,0,0,2.92,186,442,6%
10,Z. Ertz,TE,Ari,"stadium."">",14,0,0,0,0,0,0,3.9,2.7,26.1,0.2,0,0,0,2.88,272,447,9%
10,N. Fant,TE,Sea,Was,5,0,0,0,0,0,0,3.6,2.3,27.6,0.2,0,0,0,2.87,273,449,3%
10,T. Dell,WR,Hou,@Cin,7,0,0,0,0.1,0.5,0,4.8,3.0,30.9,0.1,0,0,0,2.87,230,450,6%
10,K. Miller,RB,NO,"stadium."">",11,0,0,0,4.5,18.5,0.2,1.1,0.8,6.2,0.1,0,0,0,2.84,147,453,19%
10,R. Johnson,RB,Chi,Car,13,0,0,0,4.2,17.9,0.2,1.1,0.8,6.2,0.0,0,0,0.1,2.79,166,457,15%
10,J. Palmer,WR,LAC,Det,5,0,0,0,0.1,0.4,0,2.9,2.0,26.0,0.2,0,0,0,2.77,199,461,3%
10,M. Gesicki,TE,NE,"stadium."">",11,0,0,0,0,0,0,3.5,2.3,24.8,0.2,0,0,0,2.76,209,462,14%
10,T. Marshall Jr.,WR,Car,@Chi,7,0,0,0,0,0,0,3.2,1.9,24.7,0.2,0,0,0,2.65,254,475,1%
11,T. Tagovailoa,QB,Mia,LV,10,266,1.9,0.7,2,5.4,0.1,0,0,0,0,0,0.1,0.2,17.65,105,6,94%
11,J. Goff,QB,Det,"stadium."">",9,262,1.8,0.9,0.7,2.8,0.0,0,0,0,0,0,0.1,0.2,15.99,140,9,73%
11,K. Cousins,QB,Min,@Den,13,254,1.7,0.8,1.9,5.6,0.1,0,0,0,0,0,0.1,0.2,15.37,115,10,86%
11,D. Watson,QB,Cle,Pit,5,232,1.6,0.7,4.8,25.7,0.2,0,0,0,0,0,0.1,0.2,15.32,95,11,94%
11,R. Wilson,QB,Den,Min,9,232,1.5,0.7,3.5,15.5,0.2,0,0,0,0,0,0.1,0.2,13.98,155,14,61%
11,M. Stafford,QB,LAR,Sea,10,258,1.7,0.9,0.9,3.7,0,0,0,0,0,0,0.1,0.2,13.63,189,16,35%
11,B. Purdy,QB,SF,TB,9,214,1.4,0.6,3.6,12.4,0.1,0,0,0,0,0,0.1,0.1,13.20,138,18,51%
11,K. Murray,QB,Ari,"stadium."">",14,203,1.2,0.7,4.1,22.6,0.2,0,0,0,0,0,0.1,0.2,12.11,236,20,30%
11,J. Love,QB,GB,LAC,6,194,1.2,0.6,4.9,20.3,0.3,0,0,0,0,0,0.2,0.2,11.94,235,21,31%
11,S. Howell,QB,Was,NYG,14,223,1.3,0.8,3.5,14.1,0.2,0,0,0,0,0,0,0.3,11.55,167,22,19%
11,C. Stroud,QB,Hou,"stadium."">",7,221,1.3,0.8,5.2,20.3,0.2,0,0,0,0,0,0.1,0.3,11.44,295,23,10%
11,K. Pickett,QB,Pit,@Cle,6,215,1.3,0.9,3.5,15.9,0.2,0,0,0,0,0,0.1,0.2,11.31,180,24,32%
11,R. Tannehill,QB,Ten,@Jax,7,206,1.3,0.7,3.1,10.9,0.1,0,0,0,0,0,0.1,0.1,11.22,233,25,9%
11,J. Garoppolo,QB,LV,@Mia,13,230,1.4,0.8,0.4,1.2,0.1,0,0,0,0,0,0.1,0.3,10.94,224,27,15%
11,B. Young,QB,Car,Dal,7,220,1.3,0.8,3.9,19.1,0.1,0,0,0,0,0,0.1,0.2,10.90,246,28,20%
11,B. Mayfield,QB,TB,@SF,5,209,1.2,0.8,2.2,7.6,0.2,0,0,0,0,0,0.1,0.3,9.99,223,32,9%
11,J. Williams,WR,Det,"stadium."">",9,0,0,0,0.5,3.0,0.1,7.4,4.7,70.0,0.5,0,0.1,0,8.33,176,54,38%
11,D. Achane,RB,Mia,LV,10,0,0,0,10.3,48.8,0.3,2.9,2.4,19.0,0.1,0,0,0.1,6.65,144,104,48%
11,R. McCloud III,WR,SF,TB,9,0,0,0,0.2,1.4,0,2.5,1.7,17.7,0.1,0.1,0,0,6.53,2320,114,1%
11,G. Dortch,WR,Ari,"stadium."">",14,0,0,0,0.2,0.8,0,3.6,2.5,25.9,0.2,0,0,0,6.13,316,133,1%
11,E. Mitchell,RB,SF,TB,9,0,0,0,10.4,51.8,0.4,1.1,0.9,6.6,0,0,0.1,0.1,6.04,122,142,60%
11,D. Harris,RB,Buf,NYJ,13,0,0,0,10.5,47.8,0.4,1.1,0.9,6.6,0.0,0,0,0.1,6.03,124,144,60%
11,K. Toney,WR,KC,Phi,10,0,0,0,0.9,5.2,0.1,4.6,3.5,40.0,0.3,0.1,0,0.1,5.73,136,157,61%
11,M. Hardman Jr.,WR,NYJ,@Buf,7,0,0,0,0.4,2.8,0.1,4.4,3.0,34.4,0.2,0.1,0,0,5.69,268,162,14%
11,D. Duvernay,WR,Bal,Cin,13,0,0,0,0.4,2.3,0,2.1,1.2,14.2,0.1,0.1,0,0.1,5.67,318,165,2%
11,J. Ford,RB,Cle,Pit,5,0,0,0,4.9,22.0,0.2,1.2,1.0,7.5,0.1,0,0,0.1,5.41,174,179,10%
11,R. Mostert,RB,Mia,LV,10,0,0,0,8.3,39.2,0.3,1.6,1.3,9.8,0.1,0,0,0.1,5.28,130,184,49%
11,Q. Johnston,WR,LAC,@GB,5,0,0,0,0.1,0.4,0,6.1,4.0,52.6,0.3,0,0,0.1,5.18,126,190,56%
11,T. Burks,WR,Ten,@Jax,7,0,0,0,0,0,0,6.6,3.9,51.0,0.3,0,0,0.1,5.02,118,199,69%
11,D. Foreman,RB,Chi,"stadium."">",13,0,0,0,10.2,43.3,0.3,1.2,0.9,6.7,0,0,0,0.1,4.88,150,211,36%
11,J. Agnew,WR,Jax,Ten,9,0,0,0,1.0,5.5,0.1,2.2,1.7,16.4,0.1,0.1,0,0,4.88,1916,213,1%
11,D. Peoples-Jones,WR,Cle,Pit,5,0,0,0,0.1,0.6,0,4.5,2.8,41.2,0.2,0,0.1,0.1,4.79,184,222,16%
11,K. Nwangwu,RB,Min,@Den,13,0,0,0,1.4,5.8,0.0,0.4,0.3,2.3,0,0.1,0,0,4.77,2555,223,1%
11,B. Berrios,WR,Mia,LV,10,0,0,0,0.8,4.2,0.1,3.3,2.4,24.7,0.2,0.1,0,0.1,4.69,2075,232,1%
11,T. Boyd,WR,Cin,@Bal,7,0,0,0,0.1,0.9,0,5.1,3.5,43.5,0.3,0,0,0.1,4.64,135,238,43%
11,K. Raymond,WR,Det,"stadium."">",9,0,0,0,0.2,1.6,0,3.3,2.3,25.4,0.2,0.1,0,0,4.58,1865,245,1%
11,A. Lazard,WR,NYJ,@Buf,7,0,0,0,0.1,0.5,0,5.1,3.1,39.8,0.3,0,0,0,4.52,132,251,50%
11,R. Bateman,WR,Bal,Cin,13,0,0,0,0,0,0,5.2,3.2,44.3,0.3,0,0,0.1,4.48,99,254,61%
11,K. Shakir,WR,Buf,NYJ,13,0,0,0,0.1,0.8,0,4.8,3.0,39.7,0.3,0,0,0,4.43,244,258,4%
11,Z. Jones,WR,Jax,Ten,9,0,0,0,0.1,0.8,0,5.6,4.0,45.1,0.3,0,0,0.1,4.39,159,261,30%
11,J. Reed,WR,GB,LAC,6,0,0,0,0,0,0,5.5,3.5,37.6,0.3,0,0,0,4.37,213,262,7%
11,D. Singletary,RB,Hou,"stadium."">",7,0,0,0,7.4,31.4,0.2,2.1,1.5,11.4,0.0,0,0,0.1,4.37,158,263,27%
11,J. McKinnon,RB,KC,Phi,10,0,0,0,2.8,12.6,0.1,3.9,3.3,23.8,0.2,0,0,0.1,4.32,106,268,61%
11,J. Meyers,WR,LV,@Mia,13,0,0,0,0.1,0.4,0,6.2,4.1,45.1,0.2,0,0,0.1,4.29,117,271,47%
11,R. Moore,WR,Ari,"stadium."">",14,0,0,0,0.8,5.0,0.1,5.4,3.7,36.8,0.2,0,0,0.1,4.21,192,275,18%
11,A. Thielen,WR,Car,Dal,7,0,0,0,0,0,0,5.6,3.6,39.6,0.3,0,0,0.1,4.19,134,277,47%
11,M. Mims Jr.,WR,Den,Min,9,0,0,0,0.1,0.8,0,5.1,3.1,39.5,0.3,0,0,0,4.15,133,282,22%
11,C. Samuel,WR,Was,NYG,14,0,0,0,1.3,7.2,0.1,4.6,3.3,33.2,0.2,0,0,0,4.08,178,290,12%
11,M. Gallup,WR,Dal,@Car,7,0,0,0,0,0,0,5,3.1,40.1,0.2,0,0,0,4.04,139,294,28%
11,R. Doubs,WR,GB,LAC,6,0,0,0,0.1,0.3,0,4.6,3.0,35.4,0.3,0,0,0,4.03,145,295,31%
11,C. Hubbard,RB,Car,Dal,7,0,0,0,7.2,29.2,0.2,1.6,1.2,8.9,0.1,0,0,0.1,4.02,162,298,16%
11,R. Jones,RB,Dal,@Car,7,0,0,0,6.2,27.3,0.3,0.8,0.6,4.7,0,0,0,0,4.02,323,299,1%
11,W. Robinson,WR,NYG,@Was,13,0,0,0,1.0,5.7,0.1,4.2,2.9,33.7,0.2,0,0,0,4.00,239,300,5%
11,O. Beckham Jr.,WR,Bal,Cin,13,0,0,0,0.1,0.7,0,4.6,3.0,37.0,0.3,0,0,0,3.97,129,302,74%
11,J. Mingo,WR,Car,Dal,7,0,0,0,0.2,1.0,0,5.5,3.2,37.6,0.2,0,0,0,3.93,181,308,13%
11,J. Hyatt,WR,NYG,@Was,13,0,0,0,0.1,0.6,0,5,3.1,36.6,0.2,0,0,0,3.87,161,314,17%
11,M. Jones Jr.,WR,Det,"stadium."">",9,0,0,0,0,0,0,4.8,3.1,35.7,0.3,0,0,0,3.86,343,316,2%
11,D. Chark Jr.,WR,Car,Dal,7,0,0,0,0,0,0,4.7,2.6,37.3,0.2,0,0,0,3.74,153,325,21%
11,M. Carter,RB,NYJ,@Buf,7,0,0,0,6.1,23.8,0.1,2.1,1.5,11.5,0.1,0,0,0,3.73,241,326,7%
11,C. Edwards-Helaire,RB,KC,Phi,10,0,0,0,4.9,22.2,0.2,1.4,1.2,9.0,0.1,0,0,0,3.67,160,333,20%
11,K. Osborn,WR,Min,@Den,13,0,0,0,0.1,0.4,0,4.6,2.9,33.9,0.2,0,0,0,3.66,173,334,10%
11,P. Campbell,WR,NYG,@Was,13,0,0,0,0.6,3.2,0,4.9,3.3,36.0,0.2,0,0,0,3.64,238,336,4%
11,S. LaPorta,TE,Det,"stadium."">",9,0,0,0,0,0,0,4.5,3.2,34.6,0.2,0,0,0,3.64,123,339,61%
11,M. Valdes-Scantling,WR,KC,Phi,10,0,0,0,0,0,0,3.8,2.3,35.8,0.2,0,0,0,3.63,216,340,8%
11,D. Slayton,WR,NYG,@Was,13,0,0,0,0.1,0.7,0,4.3,2.3,35.2,0.2,0,0,0,3.62,194,341,4%
11,D. Schultz,TE,Hou,"stadium."">",7,0,0,0,0,0,0,4.8,3.2,33.2,0.2,0,0,0,3.58,141,345,71%
11,M. Mayer,TE,LV,@Mia,13,0,0,0,0,0,0,4.2,2.8,29.7,0.3,0,0,0,3.54,219,350,18%
11,G. Everett,TE,LAC,@GB,5,0,0,0,0,0,0,4.3,2.9,30.2,0.3,0,0,0,3.54,148,351,50%
11,J. Metchie III,WR,Hou,"stadium."">",7,0,0,0,0,0,0,4.5,2.9,34.1,0.2,0,0,0,3.53,247,353,5%
11,K. Williams,RB,LAR,Sea,10,0,0,0,4.6,18.7,0.2,2.1,1.6,11.5,0.1,0,0,0,3.50,202,355,2%
11,N. Collins,WR,Hou,"stadium."">",7,0,0,0,0,0,0,5.1,3.0,37.4,0.2,0,0,0,3.49,109,357,42%
11,C. Claypool,WR,Chi,"stadium."">",13,0,0,0,0.5,2.9,0.1,3.9,2.2,29.2,0.2,0,0,0,3.47,259,361,4%
11,D. Kincaid,TE,Buf,NYJ,13,0,0,0,0,0,0,3.9,2.7,28.9,0.3,0,0,0,3.45,120,366,72%
11,L. Fournette,RB,TB,@SF,5,0,0,0,5.7,23.7,0.2,1.2,0.9,6.8,0.1,0,0.1,0.1,3.44,177,367,9%
11,C. Brown,RB,Cin,@Bal,7,0,0,0,5.4,23.1,0.2,1.3,1.0,8,0.1,0,0,0.1,3.41,207,373,5%
11,R. Woods,WR,Hou,"stadium."">",7,0,0,0,0.5,2.7,0,4.7,3.2,34.1,0.2,0,0,0,3.39,266,377,4%
11,C. Kmet,TE,Chi,"stadium."">",13,0,0,0,0,0,0,4.7,3.0,31.5,0.2,0,0,0,3.38,137,379,76%
11,G. Dulcich,TE,Den,Min,9,0,0,0,0,0,0,4.9,3.3,33.5,0.2,0,0,0,3.36,152,382,57%
11,J. Wilson Jr.,RB,Mia,LV,10,0,0,0,5.1,22.7,0.2,1.5,1.2,9.0,0.1,0,0,0.1,3.29,125,388,32%
11,T. Atwell,WR,LAR,Sea,10,0,0,0,0.2,1.0,0,2.3,1.3,18.0,0.1,0,0,0,3.24,306,392,0%
11,K. Hunt,RB,Cle,Pit,5,0,0,0,5.4,22.2,0.2,1.4,1.1,8.5,0.1,0,0,0.1,3.18,257,397,15%
11,R. Blackshear,RB,Car,Dal,7,0,0,0,2.6,10.4,0.1,0.7,0.5,4.0,0,0,0,0,3.16,2449,400,0%
11,J. Kelley,RB,LAC,@GB,5,0,0,0,4.7,19.9,0.2,0.8,0.6,4.5,0,0,0,0,3.15,212,403,3%
11,G. Edwards,RB,Bal,Cin,13,0,0,0,6.2,27.9,0.2,0.7,0.5,3.8,0,0,0,0,3.14,182,404,14%
11,J. Warren,RB,Pit,@Cle,6,0,0,0,5.1,21.5,0.1,1.9,1.5,11.2,0.0,0,0,0.0,3.14,128,405,37%
11,D. Knox,TE,Buf,NYJ,13,0,0,0,0,0,0,3.2,2.3,25.9,0.2,0,0,0,3.11,191,408,25%
11,H. Renfrow,WR,LV,@Mia,13,0,0,0,0.2,1.0,0,4.1,2.9,29.4,0.2,0,0,0,3.10,195,411,8%
11,T. Dell,WR,Hou,"stadium."">",7,0,0,0,0.1,0.6,0,4.8,3.3,34.4,0.1,0,0,0,3.09,230,413,6%
11,H. Hurst,TE,Car,Dal,7,0,0,0,0,0,0,4.4,2.9,29.3,0.2,0,0,0,3.09,183,416,11%
11,I. Hodgins,WR,NYG,@Was,13,0,0,0,0.1,0.3,0,3.8,2.7,31.6,0.2,0,0,0,3.08,186,417,6%
11,R. James,WR,KC,Phi,10,0,0,0,0.1,0.3,0,3.6,2.7,30.6,0.2,0,0,0,3.07,245,419,2%
11,A. Robinson II,WR,Pit,@Cle,6,0,0,0,0,0,0,4.1,2.7,29.1,0.2,0,0,0,3.07,200,420,4%
11,V. Jefferson,WR,LAR,Sea,10,0,0,0,0.1,0.4,0,4.1,2.5,30.3,0.2,0,0,0,2.97,190,429,8%
11,L. Murray,RB,Buf,NYJ,13,0,0,0,5.3,22.4,0.2,1.2,1.1,7.4,0,0,0,0,2.95,329,432,2%
11,D. Carter,WR,LV,@Mia,13,0,0,0,0.2,1.5,0,1.6,0.9,10.2,0.1,0.1,0,0,2.90,1894,446,0%
11,Z. Ertz,TE,Ari,"stadium."">",14,0,0,0,0,0,0,3.9,2.7,26.1,0.2,0,0,0,2.88,272,448,9%
11,D. McBride,RB,Min,@Den,13,0,0,0,5.5,23.1,0.2,0.6,0.4,3.3,0,0,0,0,2.87,2336,449,1%
11,I. Smith Jr.,TE,Cin,@Bal,7,0,0,0,0,0,0,3.5,2.3,23.3,0.2,0,0,0,2.87,171,450,15%
11,N. Fant,TE,Sea,@LAR,5,0,0,0,0,0,0,3.6,2.2,27.1,0.2,0,0,0,2.82,273,456,3%
11,J. Palmer,WR,LAC,@GB,5,0,0,0,0.1,0.4,0,2.9,2.0,26.0,0.2,0,0,0,2.77,199,462,3%
12,K. Cousins,QB,Min,"stadium."">",13,266,1.8,0.8,1.9,5.9,0.1,0,0,0,0,0,0.1,0.2,16.42,115,8,86%
12,J. Goff,QB,Det,"stadium."">",9,259,1.8,0.8,0.7,2.8,0.0,0,0,0,0,0,0.1,0.2,15.80,140,9,73%
12,T. Tagovailoa,QB,Mia,@NYJ,10,250,1.8,0.6,2,5.0,0.1,0,0,0,0,0,0.1,0.2,15.30,105,11,94%
12,D. Watson,QB,Cle,@Den,5,227,1.5,0.6,4.8,25.1,0.2,0,0,0,0,0,0.1,0.2,14.85,95,13,94%
12,M. Stafford,QB,LAR,"stadium."">",10,266,1.7,0.9,0.9,3.8,0,0,0,0,0,0,0.1,0.2,14.25,189,14,35%
12,R. Wilson,QB,Den,Cle,9,230,1.5,0.7,3.5,15.4,0.2,0,0,0,0,0,0.1,0.2,13.81,155,16,61%
12,D. Carr,QB,NO,"stadium."">",11,236,1.5,0.7,0.8,3.8,0.1,0,0,0,0,0,0.1,0.2,12.79,170,20,48%
12,B. Purdy,QB,SF,@Sea,9,203,1.3,0.6,3.6,11.8,0.1,0,0,0,0,0,0.1,0.1,12.28,138,21,51%
12,R. Tannehill,QB,Ten,Car,7,218,1.4,0.7,3.1,11.6,0.1,0,0,0,0,0,0.1,0.1,12.17,233,22,9%
12,K. Murray,QB,Ari,"stadium."">",14,202,1.2,0.7,4.1,22.5,0.2,0,0,0,0,0,0.1,0.2,12.04,236,23,30%
12,J. Love,QB,GB,"stadium."">",6,192,1.2,0.6,4.9,20.0,0.3,0,0,0,0,0,0.2,0.2,11.71,235,24,31%
12,B. Young,QB,Car,@Ten,7,225,1.3,0.9,3.9,19.5,0.1,0,0,0,0,0,0.1,0.2,11.29,246,26,20%
12,J. Garoppolo,QB,LV,"stadium."">",13,232,1.4,0.8,0.4,1.2,0.1,0,0,0,0,0,0.1,0.3,11.03,224,27,15%
12,B. Mayfield,QB,TB,"stadium."">",5,222,1.3,0.9,2.2,8.1,0.2,0,0,0,0,0,0.1,0.3,11.00,223,28,9%
12,S. Howell,QB,Was,"stadium."">",14,215,1.3,0.7,3.5,13.6,0.2,0,0,0,0,0,0,0.2,10.90,167,29,19%
12,K. Pickett,QB,Pit,@Cin,6,210,1.3,0.9,3.5,15.5,0.2,0,0,0,0,0,0.1,0.2,10.84,180,30,32%
12,D. Ridder,QB,Atl,"stadium."">",11,198,1.3,0.8,3.7,15.0,0.2,0,0,0,0,0,0.1,0.3,10.68,287,31,6%
12,M. Jones,QB,NE,@NYG,11,229,1.4,0.9,2.2,7.2,0.1,0,0,0,0,0,0.1,0.2,10.63,240,33,9%
12,C. Stroud,QB,Hou,"stadium."">",7,209,1.2,0.8,5.2,19.2,0.2,0,0,0,0,0,0.1,0.2,10.52,295,35,10%
12,J. Williams,WR,Det,"stadium."">",9,0,0,0,0.5,2.9,0.1,7.4,4.6,69.4,0.5,0,0.1,0,8.27,176,62,38%
12,D. Achane,RB,Mia,@NYJ,10,0,0,0,10.3,45.9,0.3,2.9,2.2,17.9,0.1,0,0,0.1,6.26,144,144,48%
12,R. McCloud III,WR,SF,@Sea,9,0,0,0,0.2,1.3,0,2.5,1.7,16.9,0.1,0.1,0,0,6.26,2320,145,1%
12,G. Dortch,WR,Ari,"stadium."">",14,0,0,0,0.2,0.8,0,3.6,2.5,25.8,0.2,0,0,0,6.11,316,150,1%
12,M. Hardman Jr.,WR,NYJ,Mia,7,0,0,0,0.5,3.0,0.1,4.4,3.2,36.6,0.3,0.1,0,0,6.05,268,154,14%
12,D. Harris,RB,Buf,@Phi,13,0,0,0,10.5,45.8,0.4,1.1,0.8,6.3,0.0,0,0,0.1,5.77,124,171,60%
12,E. Mitchell,RB,SF,@Sea,9,0,0,0,10.4,49.2,0.4,1.1,0.9,6.3,0,0,0.1,0.1,5.74,122,172,60%
12,D. Duvernay,WR,Bal,@LAC,13,0,0,0,0.4,2.3,0,2.1,1.2,14.0,0.1,0.1,0,0.1,5.63,318,187,2%
12,K. Toney,WR,KC,"stadium."">",10,0,0,0,0.9,5.0,0.1,4.6,3.4,39.1,0.3,0.1,0,0.1,5.59,136,188,61%
12,T. Burks,WR,Ten,Car,7,0,0,0,0,0,0,6.6,4.1,53.8,0.3,0,0,0.1,5.30,118,209,69%
12,J. Ford,RB,Cle,@Den,5,0,0,0,4.9,21.5,0.2,1.2,1.0,7.3,0.1,0,0,0.1,5.29,174,211,10%
12,Q. Johnston,WR,LAC,Bal,5,0,0,0,0.1,0.4,0,6.1,4.0,52.4,0.3,0,0,0.1,5.16,126,218,56%
12,R. Mostert,RB,Mia,@NYJ,10,0,0,0,8.3,36.9,0.2,1.6,1.2,9.2,0.1,0,0,0.1,4.96,130,229,49%
12,D. Foreman,RB,Chi,"stadium."">",13,0,0,0,10.2,43.9,0.3,1.2,0.9,6.8,0,0,0,0.1,4.95,150,230,36%
12,K. Nwangwu,RB,Min,"stadium."">",13,0,0,0,1.4,6.1,0.0,0.4,0.3,2.4,0,0.1,0,0,4.95,2555,232,1%
12,J. Agnew,WR,Jax,"stadium."">",9,0,0,0,1.0,5.4,0.1,2.2,1.7,16.4,0.1,0.1,0,0,4.87,1916,241,1%
12,A. Lazard,WR,NYJ,Mia,7,0,0,0,0.1,0.6,0,5.1,3.3,42.3,0.3,0,0,0,4.80,132,249,50%
12,T. Boyd,WR,Cin,Pit,7,0,0,0,0.1,1.0,0,5.1,3.6,44.9,0.3,0,0,0.1,4.78,135,251,43%
12,D. Peoples-Jones,WR,Cle,@Den,5,0,0,0,0.1,0.6,0,4.5,2.7,40.3,0.2,0,0.1,0.1,4.69,184,260,16%
12,K. Raymond,WR,Det,"stadium."">",9,0,0,0,0.2,1.5,0,3.3,2.3,25.2,0.2,0.1,0,0,4.55,1865,276,1%
12,R. Bateman,WR,Bal,@LAC,13,0,0,0,0,0,0,5.2,3.2,43.9,0.3,0,0,0.1,4.44,99,285,61%
12,B. Berrios,WR,Mia,@NYJ,10,0,0,0,0.8,3.9,0.1,3.3,2.3,23.3,0.2,0.1,0,0.1,4.42,2075,287,1%
12,Z. Jones,WR,Jax,"stadium."">",9,0,0,0,0.1,0.8,0,5.6,4.0,45.0,0.3,0,0,0.1,4.37,159,294,30%
12,J. Reed,WR,GB,"stadium."">",6,0,0,0,0,0,0,5.5,3.5,37.1,0.3,0,0,0,4.32,213,298,7%
